"[1.142877786213298, 1.0337650019036855]"
"[1.1526203127810037, 25.640744961925225]"
"[1.1523500751334512, 25.65673251190342]"
"[1.1520808359599202, 25.674784436437058]"
"[1.1518599849335287, 25.692731390917448]"
"[1.1513507577526756, 25.710077186405858]"
"[1.1512276960614796, 25.723493566650074]"
"[1.1508209641517406, 25.74420070330456]"
"[1.150545659119914, 25.763649668059294]"
"[1.1501454498645594, 25.777750565667116]"
"[1.1498678148500423, 25.795028145615102]"
"[1.1495143548607605, 25.811141491175366]"
"[1.1492113040837502, 25.82704353705851]"
"[1.1489093516662485, 25.842802477520895]"
"[1.148676669884913, 25.860224667377057]"
"[1.1482305470252974, 25.881793475862327]"
"[1.1479325550441322, 25.899133360396455]"
"[1.1475827991119691, 25.918932834802078]"
"[1.1472977251453604, 25.935368093364122]"
"[1.146891394932535, 25.956825264348254]"
"[1.1464912644275072, 25.978386996720243]"
"[1.1462734478700578, 25.99098764315583]"
"[1.1459725065442743, 26.01043383287655]"
"[1.1456150415168338, 26.031075015607644]"
"[1.1454067957865768, 26.04441966581455]"
"[1.1451260641969596, 26.059647962481836]"
"[1.144775542387859, 26.079712471577437]"
"[1.1444020868889555, 26.098063797253275]"
"[1.1442077117215754, 26.115561811235548]"
"[1.143878908186903, 26.132695345424956]"
"[1.1435141801360267, 26.149843374198053]"
"[1.1431028127783693, 26.167158133980365]"
"[1.1429019686373352, 26.18370067410523]"
"[1.142603257068175, 26.20368022446831]"
"[1.1422477040275387, 26.224347079892365]"
"[1.1419532470984473, 26.242428078729187]"
"[1.1416539972368758, 26.260140619396662]"
"[1.141357370591201, 26.277291512158925]"
"[1.141062735867258, 26.296523844674308]"
"[1.1407381807896668, 26.31890054367864]"
"[1.1404951156116594, 26.33863971204257]"
"[1.1402576654058103, 26.35717672880113]"
"[1.1400046099256143, 26.373944153297717]"
"[1.1396240835678864, 26.39579716509692]"
"[1.1394155613340577, 26.4157798754856]"
"[1.1391848974434757, 26.43475088407023]"
"[1.1389213207892708, 26.452920122377513]"
"[1.1386824182879778, 26.47030489993567]"
"[1.1385389725675998, 26.487897634188077]"
"[1.1382594592822448, 26.50624021612362]"
"[1.1381255526070706, 26.522276135825336]"
"[1.1378956322534373, 26.53935396272962]"
"[1.1375859809584403, 26.55900464684787]"
"[1.1373362358792487, 26.578599726747896]"
"[1.137166234971708, 26.596612169916984]"
"[1.1368923257054904, 26.615024268224087]"
"[1.1366768252169466, 26.633384822106727]"
"[1.1364444253802848, 26.655591043743957]"
"[1.1363148369806646, 26.675860086693298]"
"[1.1361043205185501, 26.694275357798396]"
"[1.1359082207332678, 26.71209540870726]"
"[1.1356788282705497, 26.732519708973822]"
"[1.135525266557419, 26.75274883468179]"
"[1.1353368266148494, 26.770176041268616]"
"[1.1352724696403176, 26.787430668171666]"
"[1.1348994608313856, 26.80642783360999]"
"[1.1347694187258504, 26.822162634017367]"
"[1.1346787174689748, 26.83829341044911]"
"[1.1345438642046481, 26.855012931204378]"
"[1.134308397812271, 26.87100168882529]"
"[1.1341761192078221, 26.88730679441356]"
"[1.133899253407921, 26.90776674200562]"
"[1.133661484883397, 26.926152667844484]"
"[1.1334778594579709, 26.9437972450547]"
"[1.1332331203446682, 26.960659409252777]"
"[1.1329874780264448, 26.98216859737825]"
"[1.1327686477510805, 27.00320808755379]"
"[1.13260945698734, 27.02281095742657]"
"[1.132431180232338, 27.04304445887269]"
"[1.132322844830827, 27.06373434894925]"
"[1.1322183888693562, 27.08421599897016]"
"[1.132196678759681, 27.101431268875874]"
"[1.1321512031162886, 27.118111539326954]"
"[1.1321742111136637, 27.13674286086369]"
"[1.1320904337743476, 27.152603585190622]"
"[1.1320297569614397, 27.169215397177922]"
"[1.1319697300987914, 27.186308044668746]"
"[1.1320819890523188, 27.204892486081867]"
"[1.132056461100606, 27.221049647980017]"
"[1.1320110120193414, 27.237348846369077]"
"[1.1321113337175543, 27.253430264179208]"
"[1.1321880889206495, 27.27348492459066]"
"[1.1322741270294998, 27.29481446651741]"
"[1.132367332456402, 27.31456635314208]"
"[1.1324460088920079, 27.332090549213607]"
"[1.1325451640570436, 27.351575731828447]"
"[1.1326330864919476, 27.37470201959741]"
"[1.1327842330373594, 27.3952608965614]"
"[1.1327800098192837, 27.41378677620312]"
"[1.133085168685161, 27.43163585809324]"
"[1.1331379299883833, 27.449191347318767]"
"[1.1332080472449033, 27.465977222830052]"
"[1.1333841072473072, 27.483407894369645]"
"[1.1333923135890447, 27.499303893839603]"
"[1.1334796020209683, 27.51740772922908]"
"[1.1336357434229953, 27.53388130043315]"
"[1.1338341165093302, 27.550001237417863]"
"[1.1339159539709753, 27.566175421316984]"
"[1.1340330016635478, 27.58350724508172]"
"[1.1341652448158148, 27.601693882134075]"
"[1.1342934577426438, 27.624207833354134]"
"[1.1345120557548727, 27.644393501539785]"
"[1.1346286859665484, 27.662405378072165]"
"[1.134778692762745, 27.681345287411023]"
"[1.134952657450306, 27.703454381450946]"
"[1.1351633535338805, 27.726247212115208]"
"[1.1353717609592655, 27.746361852760373]"
"[1.1352695519325773, 27.76477475995708]"
"[1.135501358604746, 27.78440534678371]"
"[1.1355963445342145, 27.80158957745276]"
"[1.135654517439864, 27.817891533272906]"
"[1.1358588299562378, 27.834475299950114]"
"[1.1357108461523324, 27.85243516703423]"
"[1.1358751565949259, 27.868924567297498]"
"[1.1359595864690446, 27.88601252804142]"
"[1.1360316453421737, 27.904288856076228]"
"[1.1360619176604159, 27.917070804702238]"
"[1.1361617889678957, 27.935285883476375]"
"[1.1362246997629717, 27.95797426068339]"
"[1.1362605078683887, 27.973722309192933]"
"[1.136232984463954, 27.990736950545443]"
"[1.1363177397874782, 28.00947460239981]"
"[1.1363352252969758, 28.018107302933867]"
"[1.1362330310177566, 28.035371028810292]"
"[1.1363291719427975, 28.057185830983183]"
"[1.1362450267011885, 28.077627784939914]"
"[1.136169056095363, 28.093843345938502]"
"[1.136201771248543, 28.11112291399526]"
"[1.1362023326645652, 28.124288120334707]"
"[1.1362422138140968, 28.14036144840188]"
"[1.1362644466126774, 28.157943037307838]"
"[1.1362334830868983, 28.17392750667153]"
"[1.1362453069581575, 28.18877110616253]"
"[1.13623674895944, 28.20425021728246]"
"[1.1362284681374706, 28.220391543997344]"
"[1.1361785624813594, 28.23677256152712]"
"[1.136200552769862, 28.25165488832855]"
"[1.1362611770247546, 28.27031238988014]"
"[1.1362483550889229, 28.29264533159446]"
"[1.1362375368537563, 28.3137968005498]"
"[1.1362336670434583, 28.33174647876604]"
"[1.1362188544808136, 28.34851394085323]"
"[1.1361797641676523, 28.367874998615445]"
"[1.1361778829199796, 28.38984594596028]"
"[1.1362199896113536, 28.410362693816683]"
"[1.1362017188257103, 28.428954729881944]"
"[1.1361612426938517, 28.446280110065018]"
"[1.1360496754658256, 28.464045745984887]"
"[1.1361616116603013, 28.48141596327481]"
"[1.136102538922666, 28.497085932682445]"
"[1.1359808256087691, 28.513588680101158]"
"[1.1360471783947932, 28.532007529027076]"
"[1.1359684069245468, 28.548513948251482]"
"[1.13590561370348, 28.56514845803165]"
"[1.1358329279667805, 28.580988865774234]"
"[1.1356495258077528, 28.60147751649813]"
"[1.1356517263280557, 28.618965374249772]"
"[1.1356509959304686, 28.638037860144088]"
"[1.1355765383633176, 28.658466393350974]"
"[1.135508838427364, 28.674522445514103]"
"[1.135358725098215, 28.694363377710452]"
"[1.1353753137926417, 28.713630599486894]"
"[1.1351810547033978, 28.733907483326128]"
"[1.1351027176365798, 28.754510223060088]"
"[1.1347577501583892, 28.772783662344686]"
"[1.1348368166119873, 28.79042631059121]"
"[1.1346226776382695, 28.807893330127]"
"[1.1346684346443436, 28.825025282094344]"
"[1.1342150350708742, 28.843707395132153]"
"[1.134112865897417, 28.86051303610129]"
"[1.1339472672297248, 28.87679910315231]"
"[1.133749024253273, 28.892435600579677]"
"[1.1336051449446163, 28.911675021586806]"
"[1.133377473419506, 28.93177683490992]"
"[1.133171930224947, 28.95007835722449]"
"[1.132980878433649, 28.967968512115725]"
"[1.1327717566537268, 28.98701461509361]"
"[1.1325404048147392, 29.008903720542058]"
"[1.1323448231583486, 29.030269490117067]"
"[1.132079711338924, 29.049651673102407]"
"[1.131945719565964, 29.067263859189254]"
"[1.131644773901222, 29.08856636330135]"
"[1.131419016212737, 29.107382201604906]"
"[1.131261380389432, 29.12569565861743]"
"[1.1311867134619256, 29.144239083099844]"
"[1.1309143443598488, 29.160318706612827]"
"[1.130694293143638, 29.176645987353535]"
"[1.130502478455949, 29.19397211906059]"
"[1.130206594446404, 29.210973967881284]"
"[1.1300891996552846, 29.227662150250445]"
"[1.1298673964956158, 29.24802436205549]"
"[1.1297021310827347, 29.268342603575007]"
"[1.1295226817772146, 29.286869368614383]"
"[1.1293359666596319, 29.304592201800155]"
"[1.1291440473634788, 29.324911104912978]"
"[1.1289289191102787, 29.346687916630973]"
"[1.1288171754444456, 29.36822246310675]"
"[1.1285388419258295, 29.388113191770504]"
"[1.1283894684408327, 29.406028251591955]"
"[1.1281475017586025, 29.427969644541186]"
"[1.127963452628082, 29.44783410560809]"
"[1.1277320780450886, 29.46650383285163]"
"[1.127588821792791, 29.484086912127292]"
"[1.1274533143572465, 29.50165015105539]"
"[1.127218640742787, 29.520821346369637]"
"[1.1270921445265984, 29.537870052916563]"
"[1.126971984883434, 29.554968014604835]"
"[1.1268241949808464, 29.571809588194753]"
"[1.1266758104668742, 29.59010826681666]"
"[1.1264624102871428, 29.61044095891651]"
"[1.1263111628025553, 29.630802323717546]"
"[1.1261643088141315, 29.64705080076569]"
"[1.1260180412261487, 29.667615079166072]"
"[1.1257957645288468, 29.688437359700735]"
"[1.1256385854254825, 29.709703425926783]"
"[1.1255044046082068, 29.72913184818831]"
"[1.125391086482909, 29.747356649727582]"
"[1.1252457756287302, 29.768779305878546]"
"[1.1251774199986526, 29.787100510917167]"
"[1.125067249873954, 29.804545915066715]"
"[1.1251199808864416, 29.8211743558353]"
"[1.1249727870404684, 29.839285360988764]"
"[1.1248652109020285, 29.856417877759597]"
"[1.1248927138082467, 29.872458909918553]"
"[1.1248148736326296, 29.889018527957745]"
"[1.1248262985236634, 29.906338114528932]"
"[1.1247865343406926, 29.921426194863333]"
"[1.124804722945321, 29.94084520125786]"
"[1.1247899373255772, 29.960842107132816]"
"[1.1247943963310565, 29.98182422273259]"
"[1.1248646135241647, 30.001440753050716]"
"[1.1250589150078885, 30.020170521740056]"
"[1.1249701488478276, 30.037942163751687]"
"[1.1251538926907412, 30.057422032643814]"
"[1.125305837482846, 30.07924993413797]"
"[1.1254673169359537, 30.100544067965288]"
"[1.1256207380734526, 30.11597770127351]"
"[1.1257695526033629, 30.134593101488925]"
"[1.1258452149379992, 30.14923731404264]"
"[1.1260695538303052, 30.167466716474113]"
"[1.1261295578245958, 30.181070470529637]"
"[1.1264611407101865, 30.198496570390343]"
"[1.1265887395132559, 30.21401977209927]"
"[1.1267900549471817, 30.23082055335057]"
"[1.1270790732490834, 30.247924380832632]"
"[1.1273536932305483, 30.264383754527675]"
"[1.1277683566864773, 30.28496670504628]"
"[1.128163413128404, 30.30406205899642]"
"[1.1285152412188533, 30.32239625825278]"
"[1.12893350688463, 30.34248105378357]"
"[1.1294198650922955, 30.36532753432941]"
"[1.129831327111284, 30.386048885879823]"
"[1.130156180093901, 30.4048721621981]"
"[1.1304003381082217, 30.421403727802293]"
"[1.1308003360023626, 30.442003425679648]"
"[1.1310154457102244, 30.4614306497639]"
"[1.1315418689635968, 30.478868837631172]"
"[1.1317637343471085, 30.497207079193014]"
"[1.1319502785873927, 30.51183069997402]"
"[1.1322017126172201, 30.528854149543772]"
"[1.1325433155874756, 30.5477158838654]"
"[1.132826743471779, 30.564828302297315]"
"[1.1331409144865114, 30.58171482651246]"
"[1.1334424571066533, 30.59862712020593]"
"[1.1338601686984147, 30.618777085082527]"
"[1.1341739055083682, 30.638709629898415]"
"[1.1345408584864536, 30.657969139420896]"
"[1.1348996211268696, 30.677627227008475]"
"[1.1352712062940893, 30.698433618669135]"
"[1.1356427188174232, 30.719704188247583]"
"[1.1359268114051688, 30.73827169302993]"
"[1.1362461620280588, 30.758923726391743]"
"[1.1365279072127554, 30.779152873286236]"
"[1.1368642635991788, 30.79822720834069]"
"[1.137043435041191, 30.81542400331494]"
"[1.137371148073502, 30.832791247013006]"
"[1.1375527273170252, 30.85005402088613]"
"[1.1377574914965662, 30.86887920108965]"
"[1.1379762049155795, 30.88537313172338]"
"[1.1382096229564007, 30.902576706094926]"
"[1.138376382319696, 30.919308182555366]"
"[1.1385349653641987, 30.936239140873536]"
"[1.1387958169331982, 30.952791151123094]"
"[1.139005083166185, 30.971868929541657]"
"[1.1392120036036903, 30.99312500377918]"
"[1.1394350744165576, 31.01301780257781]"
"[1.1395794103570425, 31.030665383100697]"
"[1.1397544001676967, 31.04657132694623]"
"[1.1399335522171246, 31.067196392398955]"
"[1.140210662934432, 31.088486658981896]"
"[1.1404834423859398, 31.109369986170552]"
"[1.1406833074479392, 31.12784974236606]"
"[1.140856852624726, 31.145420058757008]"
"[1.141095161924445, 31.162348749348848]"
"[1.1410410564544315, 31.17950542595957]"
"[1.141194467384938, 31.19728861800929]"
"[1.1413899646936696, 31.215576066585164]"
"[1.141499434544349, 31.22966584797849]"
"[1.1416228875010583, 31.245781291326356]"
"[1.1419149029323787, 31.264320584893767]"
"[1.1419767018599487, 31.279530669134274]"
"[1.1420942989989271, 31.295089583197235]"
"[1.1423502285557188, 31.315835271106575]"
"[1.1424826154347971, 31.332190619772852]"
"[1.1426845896689923, 31.351206674912653]"
"[1.142767303437262, 31.367127624681146]"
"[1.1429196546667637, 31.38303364580629]"
"[1.1428995681840262, 31.40027001793417]"
"[1.1429681400318115, 31.420285521794614]"
"[1.1430410195428986, 31.43959657445263]"
"[1.1431680534767532, 31.45890343146303]"
"[1.1432950376389694, 31.476708349969023]"
"[1.143364253054647, 31.490808882868695]"
"[1.1434967790566959, 31.509395516947034]"
"[1.1435900963205572, 31.526349306247667]"
"[1.1436813203818985, 31.541611569517464]"
"[1.143800050035771, 31.558951522446076]"
"[1.1439025189345116, 31.572928539338974]"
"[1.1438882662492311, 31.58826499276911]"
"[1.1440486967853238, 31.605265887489168]"
"[1.1441773907787671, 31.622588245846856]"
"[1.1441993224660456, 31.638770240547753]"
"[1.1443327295533505, 31.658744992149977]"
"[1.1443816577274386, 31.679029432329575]"
"[1.1444782149371193, 31.695404322984835]"
"[1.1445810976549353, 31.712214124778907]"
"[1.1446401035833926, 31.727402363058992]"
"[1.144835511066862, 31.74688145979101]"
"[1.1450149748359175, 31.7644457562792]"
"[1.1451139669828352, 31.784905257670033]"
"[1.145366105018105, 31.802682933651113]"
"[1.1455539663927217, 31.81719199293112]"
"[1.1457190240546364, 31.833100733251214]"
"[1.1459249917233247, 31.84943541138436]"
"[1.146160992224232, 31.864905918054593]"
"[1.1463139755813003, 31.8801962774585]"
"[1.1464797144493493, 31.895566134967765]"
"[1.1465811176512946, 31.912076447296492]"
"[1.14675394027107, 31.92788267511498]"
"[1.1467292119099226, 31.94640982055912]"
"[1.1469278398491671, 31.960855352006384]"
"[1.1470180546537796, 31.980660583318226]"
"[1.1471867677048777, 32.00338675616315]"
"[1.1475258818289378, 32.02040360506976]"
"[1.1474254667445107, 32.036949274049945]"
"[1.1474909913416218, 32.056327084717715]"
"[1.1475863364986412, 32.06981002812755]"
"[1.1477158973311838, 32.08793431334716]"
"[1.1477401150219744, 32.10696289357323]"
"[1.1477731541512126, 32.125424112758324]"
"[1.1478018593090071, 32.14322821218888]"
"[1.1481409367303281, 32.16155281923219]"
"[1.1478450827959399, 32.1774092165645]"
"[1.1478540316533283, 32.19442256900148]"
"[1.1478507036494416, 32.211105739139185]"
"[1.1477449454804696, 32.228016708601736]"
"[1.1477845956614485, 32.24538613133111]"
"[1.1478036531674074, 32.2791741331687]"
"[1.1478060547925482, 32.31562127599864]"
"[1.1477231070273555, 32.29347488510734]"
"[1.1476899694591192, 32.30882922132585]"
"[1.1476346433247808, 32.33027946940924]"
"[1.1475409039224016, 32.358843820231975]"
"[1.147732360751878, 32.324790383570765]"
"[1.147354641112988, 32.36675811590705]"
"[1.146910305126516, 32.406467410326776]"
"[1.1469101546963507, 32.406478753679586]"
"[1.1475520755725872, 32.33073385536015]"
"[1.1476795724479123, 32.32197267878362]"
"[1.14776442209486, 32.33492478284827]"
"[1.1476931714362892, 32.35341797631425]"
"[1.1476948935895521, 32.36815039133148]"
"[1.1477513641053425, 32.38499781981185]"
"[1.1476115737535926, 32.4008649708145]"
"[1.1475286691750675, 32.42115307305269]"
"[1.147422202964336, 32.4423795992093]"
"[1.147239860620542, 32.460765021452325]"
"[1.147127853515614, 32.47878498750134]"
"[1.146631481688943, 32.49654374248532]"
"[1.1466663903480918, 32.512589170528244]"
"[1.1465342806532173, 32.53076599910694]"
"[1.1463975005938094, 32.54861423541398]"
"[1.146291740094926, 32.56234316271462]"
"[1.1461765017641772, 32.57789122193627]"
"[1.1459724404174076, 32.59608147356271]"
"[1.1457282462592366, 32.61197728417276]"
"[1.1455877719126772, 32.62527109224173]"
"[1.1453715798839408, 32.64418786796449]"
"[1.1452191059947656, 32.66320615027789]"
"[1.1449720590413708, 32.67870173812768]"
"[1.1446294168442621, 32.69847444956866]"
"[1.1444351517764864, 32.72008097811575]"
"[1.1441519269801663, 32.742167780253354]"
"[1.1439877975103483, 32.75933296307534]"
"[1.143824667164846, 32.778419971360385]"
"[1.1436768089356875, 32.79842029646182]"
"[1.143464236690691, 32.81654513630441]"
"[1.1434316202062036, 32.83436996120652]"
"[1.143277317758038, 32.85261901654144]"
"[1.1431520381907152, 32.86918722998315]"
"[1.143103921513702, 32.8858737038435]"
"[1.1429787100578075, 32.9043312769668]"
"[1.1429537312777371, 32.92040418373528]"
"[1.14287887516606, 32.936719818930015]"
"[1.1427396436532002, 32.95283934287697]"
"[1.1426610045553287, 32.9697608555558]"
"[1.142577552833443, 32.9899390811512]"
"[1.142423292334012, 33.0127566276911]"
"[1.1422870838741268, 33.0252240165374]"
"[1.1421919534831464, 33.04372405426357]"
"[1.1420950150819345, 33.05709604725255]"
"[1.1419923523420772, 33.074761494532076]"
"[1.1420531233154707, 33.09619894054681]"
"[1.141970017765492, 33.11796693581787]"
"[1.1419212017588478, 33.13755220015656]"
"[1.141939055940201, 33.15544770733097]"
"[1.1420147249215304, 33.17198087301671]"
"[1.141976208189115, 33.18918996291143]"
"[1.142035605878548, 33.20585981411319]"
"[1.1420658716329535, 33.224201030540115]"
"[1.1421371582759274, 33.24035076036344]"
"[1.1422127186334725, 33.25783550028986]"
"[1.1423041877325952, 33.27542558479102]"
"[1.142408807786993, 33.29358024662148]"
"[1.142449981567707, 33.309306081355274]"
"[1.1425515381783926, 33.33180762811096]"
"[1.1425531805044462, 33.35199035055455]"
"[1.142697714650686, 33.36914633299528]"
"[1.1427714114413936, 33.38592951492919]"
"[1.142990600663738, 33.40260659830657]"
"[1.1428825464742776, 33.41480699430111]"
"[1.1430854632550558, 33.43454547359594]"
"[1.1430611110801365, 33.455424799797214]"
"[1.1433212068093657, 33.47479203319574]"
"[1.1435439646702856, 33.4927827306605]"
"[1.1435668038149671, 33.51215399204092]"
"[1.1438287613261642, 33.52872654499508]"
"[1.1439993954017147, 33.545746156927244]"
"[1.1443388675055555, 33.56221003446799]"
"[1.144305457628601, 33.57619959098752]"
"[1.144360715308904, 33.592172462142955]"
"[1.1444363531670374, 33.609969456248955]"
"[1.144578887632932, 33.62326614680131]"
"[1.1446951007409265, 33.638784681718874]"
"[1.1448412996860082, 33.65776748881604]"
"[1.1449626131604813, 33.67861172817231]"
"[1.1451056664314494, 33.698357681557475]"
"[1.1452345137026354, 33.717815925440206]"
"[1.1453783233264774, 33.733337036846855]"
"[1.1455479919042344, 33.752200776985504]"
"[1.1456775699008515, 33.77018225106378]"
"[1.1459848385695182, 33.79168004931022]"
"[1.1462291455330498, 33.810292422284604]"
"[1.1463490826559395, 33.8296895014288]"
"[1.1469390986766974, 33.84600651417599]"
"[1.1469515535745862, 33.86019056860572]"
"[1.1471650318256725, 33.87580494776443]"
"[1.147115955530044, 33.89100672864765]"
"[1.1473592641411987, 33.90396309352149]"
"[1.1476608402730537, 33.92008811615595]"
"[1.1480444100067597, 33.938889519697504]"
"[1.1479883847880352, 33.95040801993895]"
"[1.1481319753992605, 33.96668652180189]"
"[1.1484176734406424, 33.98636297387506]"
"[1.1485288132050981, 34.00435647166623]"
"[1.1488139720409298, 34.02454452395198]"
"[1.1490138936207754, 34.047156915622956]"
"[1.1491207083395931, 34.059718448040144]"
"[1.149296652260061, 34.077329415170404]"
"[1.1495261155425427, 34.09981457734989]"
"[1.14964026058314, 34.112216585599576]"
"[1.1498180592854341, 34.12936957808832]"
"[1.1499663600765926, 34.15050603374695]"
"[1.1501525614283987, 34.16887823604221]"
"[1.1503081466890526, 34.18623607709291]"
"[1.15048665023597, 34.20317163152082]"
"[1.1506304320813459, 34.220236754605104]"
"[1.1508978458078267, 34.23743983888446]"
"[1.1510387719667707, 34.25482445763136]"
"[1.1512289294995466, 34.26877704456916]"
"[1.1513633017652412, 34.28547709929889]"
"[1.151585781093163, 34.304750609530515]"
"[1.1517505488090396, 34.32201203856081]"
"[1.151957670684131, 34.33794399024682]"
"[1.1521222450948094, 34.35543108863151]"
"[1.1523515510424303, 34.37561784774085]"
"[1.1525400342328664, 34.39163490520493]"
"[1.152783895276444, 34.40922520372086]"
"[1.1530687539524107, 34.428843534554275]"
"[1.1533651685684783, 34.447750628348324]"
"[1.153635051404475, 34.46451228234149]"
"[1.1539006688775097, 34.48345113220716]"
"[1.1542731199561231, 34.50479460737357]"
"[1.1545222985743848, 34.523523613392534]"
"[1.1547785031943836, 34.53978966903018]"
"[1.1550043799670262, 34.5594191826661]"
"[1.155385238777092, 34.57620428619652]"
"[1.1556191484718454, 34.592654328572955]"
"[1.1560171055164286, 34.608946204928486]"
"[1.1562200727742036, 34.625182179356784]"
"[1.1566246947592982, 34.645675043661804]"
"[1.1569947998385726, 34.66376160503445]"
"[1.1572192314273033, 34.678717207539954]"
"[1.1574575692153948, 34.69451134475961]"
"[1.1577289845798429, 34.71322206301443]"
"[1.1580878422431053, 34.733005177208106]"
"[1.158392296397599, 34.75426743098944]"
"[1.1586227735783838, 34.7744323905454]"
"[1.1588839208998727, 34.794469910039275]"
"[1.1590398961090618, 34.80696369386168]"
"[1.1592626576013303, 34.82572412643842]"
"[1.1595020297100902, 34.84451899684845]"
"[1.1596369841975898, 34.86135499808593]"
"[1.1599506335862872, 34.88066402639743]"
"[1.1600556382189062, 34.89752019545774]"
"[1.1602425572262869, 34.91495478639525]"
"[1.1604619809989944, 34.93186069512225]"
"[1.1606576159199904, 34.94813914514424]"
"[1.1607819848619878, 34.9634558446388]"
"[1.1609375685719994, 34.98121661980493]"
"[1.1610745847415151, 35.000790789926796]"
"[1.1612539037335121, 35.02182637432648]"
"[1.1614369427574105, 35.04226466801648]"
"[1.1615625984720013, 35.06125975905179]"
"[1.1616007317911368, 35.079798178996974]"
"[1.1616720060764392, 35.09820862515797]"
"[1.1617957732233901, 35.11807175130822]"
"[1.1617728430870624, 35.13766020864866]"
"[1.1617731884982456, 35.15650391295982]"
"[1.1617783767621577, 35.17475199199759]"
"[1.1617548030529368, 35.192545105833894]"
"[1.1617235543502606, 35.210333457486314]"
"[1.161708534501507, 35.22747412882065]"
"[1.161748780725131, 35.2449165243645]"
"[1.1616733865561013, 35.26222387822874]"
"[1.161640894133369, 35.279774275522946]"
"[1.1616956436505161, 35.29649831140369]"
"[1.1614060296738522, 35.313491337746804]"
"[1.1613498205812338, 35.3330738157796]"
"[1.1612307509813347, 35.355088391236]"
"[1.1611702530947416, 35.37653180831354]"
"[1.1610027534234324, 35.39584537736804]"
"[1.160882648189183, 35.41314580055894]"
"[1.1605322191422198, 35.433829517992336]"
"[1.1605542800218056, 35.452604640903694]"
"[1.1603233707169855, 35.47299048771608]"
"[1.1602153109124456, 35.49253311162305]"
"[1.160016933638483, 35.51267086916086]"
"[1.1598970593532172, 35.52953990182162]"
"[1.1596453779212013, 35.54683647687705]"
"[1.15959691752479, 35.56361250405824]"
"[1.1594331924203098, 35.58075714912015]"
"[1.159307379089079, 35.59903647145242]"
"[1.1591411894374481, 35.61581938964085]"
"[1.1590347630120472, 35.63170691145659]"
"[1.158839246667307, 35.650972524354636]"
"[1.1587302814446934, 35.67058032692802]"
"[1.15855320133242, 35.69047775591901]"
"[1.1583797608297435, 35.7075974314271]"
"[1.158163015793583, 35.72595624764394]"
"[1.1578929420613122, 35.742992516006865]"
"[1.1576823138640189, 35.761549446378005]"
"[1.1574581081807565, 35.78120859881902]"
"[1.1572430790857697, 35.800611696363994]"
"[1.156958811541772, 35.82102333837046]"
"[1.156741045261095, 35.84123264462718]"
"[1.1565368165626344, 35.86000333806552]"
"[1.156368175057273, 35.877995074706924]"
"[1.1561523221415, 35.89598642803904]"
"[1.1560028234728488, 35.91401581420126]"
"[1.1558451414607647, 35.93150934690205]"
"[1.155586681840834, 35.948986460216]"
"[1.1553873786391982, 35.96574653442463]"
"[1.1550470057013227, 35.98734644263872]"
"[1.154839822265064, 36.005709713360524]"
"[1.154636295785757, 36.02517382207881]"
"[1.1544850489411067, 36.04653524493682]"
"[1.1542867913768187, 36.06645804429787]"
"[1.1541552137361393, 36.08464922617725]"
"[1.1540266758409214, 36.1056436324629]"
"[1.1539004206954973, 36.125744101790595]"
"[1.1536283115820176, 36.14697575720277]"
"[1.1534992677952394, 36.16829264230597]"
"[1.1533506678863523, 36.18845838265938]"
"[1.1532146775959897, 36.20736193502391]"
"[1.1531327497225623, 36.22512424911555]"
"[1.153022608358481, 36.24272703584803]"
"[1.1529871257823012, 36.261059775498936]"
"[1.152851039850689, 36.27608815135558]"
"[1.1527064521124446, 36.29143836522437]"
"[1.1526436067027006, 36.30793273131145]"
"[1.1525406820873063, 36.32454465096269]"
"[1.1524204968392542, 36.345633809397356]"
"[1.1523219211222655, 36.36831260326718]"
"[1.1522580824595965, 36.388211044402475]"
"[1.152171106232605, 36.4073045209754]"
"[1.152093726496364, 36.423478020728076]"
"[1.1520163039407414, 36.442294520122466]"
"[1.151934404689422, 36.46411798555908]"
"[1.1518062104839275, 36.48477090176423]"
"[1.151641991717464, 36.505518141304066]"
"[1.1514898201440846, 36.52436317779741]"
"[1.1513965934139994, 36.5419356212715]"
"[1.1513206994893843, 36.55902824823344]"
"[1.1511891997293953, 36.57595236689318]"
"[1.1511627086560607, 36.594942198565214]"
"[1.1510505547080965, 36.61159071034537]"
"[1.15097269510657, 36.62907227058877]"
"[1.1509101356915072, 36.644583955922144]"
"[1.1507940566082469, 36.662362518416785]"
"[1.1507121149745412, 36.68374737798523]"
"[1.1506451116933671, 36.705547005564114]"
"[1.1504260841521603, 36.725040464462424]"
"[1.1503956772737767, 36.74370183807482]"
"[1.1502949790995707, 36.761266138244075]"
"[1.1501854667504812, 36.77912033574571]"
"[1.1500126008511604, 36.79989426123559]"
"[1.1499443270096839, 36.82216841818077]"
"[1.1497702476310787, 36.842045113890585]"
"[1.1496729740754688, 36.86079580835238]"
"[1.149534276120133, 36.88012479411051]"
"[1.149421103613262, 36.89678497022323]"
"[1.1493537217777268, 36.91345471869437]"
"[1.1492653957183667, 36.93039968640333]"
"[1.1491435986147835, 36.94813351228769]"
"[1.1490473275563553, 36.96370127949724]"
"[1.148982060104741, 36.97904519605641]"
"[1.1488091216346716, 36.99718174146067]"
"[1.1487125691369988, 37.01794585253359]"
"[1.1486451551002625, 37.03943460837818]"
"[1.148383604289258, 37.06004277059918]"
"[1.1484171699049461, 37.076013860269725]"
