"[1.0420512671513642, 1.035293695015428]"
"[1.1545233546773872, 19.89588228564118]"
"[1.154686690284434, 19.914050368389457]"
"[1.1547934142722946, 19.930699855855416]"
"[1.154877394254392, 19.94841355495964]"
"[1.1548520965463902, 19.967308031683658]"
"[1.1552395554803916, 19.988134771722812]"
"[1.155206170595779, 20.01001284878507]"
"[1.1552231352756654, 20.028414833405712]"
"[1.155603891231936, 20.050494959448745]"
"[1.1557309998222025, 20.06936803045794]"
"[1.155810541543755, 20.085234169549327]"
"[1.1557278956551722, 20.104188087142308]"
"[1.1556452304065734, 20.12344080964194]"
"[1.1556376499434002, 20.139953796384475]"
"[1.155677226637638, 20.15884778247649]"
"[1.1556774124344915, 20.181490892675505]"
"[1.1553936938440352, 20.200265698034492]"
"[1.1554618909727488, 20.218939273516664]"
"[1.1553929740753752, 20.24087026983949]"
"[1.1553908095159384, 20.26037019291572]"
"[1.1550259160496663, 20.280606536754995]"
"[1.1552612802208595, 20.299122163750592]"
"[1.1552928004586698, 20.319900195581653]"
"[1.1549644983034402, 20.34134669566489]"
"[1.154722903645709, 20.362308077586636]"
"[1.1546949334142393, 20.381093481813316]"
"[1.1546581554739577, 20.396896143135113]"
"[1.15459805856939, 20.41585402733549]"
"[1.1545221758271194, 20.434423283427705]"
"[1.1544414031967043, 20.450455013262715]"
"[1.1545283031647908, 20.469350655146513]"
"[1.1543304630762143, 20.488441189075477]"
"[1.1542576699810345, 20.504724691419142]"
"[1.1542739054693953, 20.52879101850725]"
"[1.1542107572812705, 20.54516249286994]"
"[1.1540819864106808, 20.564969374847]"
"[1.1539626553402629, 20.589297680279536]"
"[1.1538825882443078, 20.607259275592916]"
"[1.1536783954429854, 20.630374466838404]"
"[1.1535868427492562, 20.653168700118577]"
"[1.1535842220666972, 20.669848435177013]"
"[1.1535166482917196, 20.693802802262745]"
"[1.1533736526399907, 20.713172905556018]"
"[1.1532497518356695, 20.728470978618247]"
"[1.1532447119485807, 20.746483586644302]"
"[1.1533206092521429, 20.762773481577074]"
"[1.1530392551282314, 20.78057855491652]"
"[1.153057597576487, 20.79885971536506]"
"[1.153133388195849, 20.814471821474022]"
"[1.1532683023509995, 20.834076188351606]"
"[1.1529891517256308, 20.85822241237616]"
"[1.152960774970274, 20.87565731131282]"
"[1.1529859302621384, 20.894017809086577]"
"[1.1527878277451469, 20.916025572572835]"
"[1.1528806260651583, 20.935249979372262]"
"[1.1526873429739464, 20.952037730341452]"
"[1.1527548370954992, 20.970370975739858]"
"[1.152726817426205, 20.99473061476503]"
"[1.1526402046874527, 21.013057527686495]"
"[1.1526319251515373, 21.03438666809077]"
"[1.1527465848369427, 21.056672609992738]"
"[1.1527506038485134, 21.07450516076916]"
"[1.1525469578644123, 21.09284772846897]"
"[1.1525919470917088, 21.110301034446984]"
"[1.1531209038043313, 21.12518676411799]"
"[1.1529905897574684, 21.144443743258705]"
"[1.1529851733987677, 21.167439566444315]"
"[1.1531852822238706, 21.183173084265757]"
"[1.1533291464617417, 21.20428193826576]"
"[1.1535645139157742, 21.22890561394954]"
"[1.153389947502051, 21.244845230414604]"
"[1.1535650193654403, 21.2628945715555]"
"[1.15370219293274, 21.279956426188722]"
"[1.153699884020752, 21.29751870441798]"
"[1.1538701370769748, 21.3156927078612]"
"[1.1540188380305674, 21.332420535605362]"
"[1.1541985479418617, 21.35571522804183]"
"[1.1541408360768017, 21.375323799869584]"
"[1.1543425244937986, 21.395188888170292]"
"[1.154467233095016, 21.41618516161336]"
"[1.1545121650409538, 21.43028680535248]"
"[1.1545652399664814, 21.449241803270542]"
"[1.1545262526887972, 21.468513818144274]"
"[1.1546702823387178, 21.48214252498993]"
"[1.1548661539298481, 21.503714127679153]"
"[1.154499330761777, 21.52584481443604]"
"[1.154652867484002, 21.54106458080849]"
"[1.1547090043069248, 21.562673270783193]"
"[1.1546939509379752, 21.58352536154876]"
"[1.1545042586961556, 21.601827233091143]"
"[1.1542844642989551, 21.620354752412645]"
"[1.154327504855354, 21.635764804605774]"
"[1.1542601909419146, 21.660079102512274]"
"[1.1539672389095217, 21.679845866023246]"
"[1.153929245533072, 21.69862447803964]"
"[1.1538494101049377, 21.719916124800243]"
"[1.1537538239696397, 21.736612227592058]"
"[1.1537922013729651, 21.75517158821519]"
"[1.1537069199525847, 21.774140352607628]"
"[1.1536597310313799, 21.79079593643829]"
"[1.1536819977135488, 21.80900883446986]"
"[1.153611718018515, 21.826871764060765]"
"[1.153699047777638, 21.847408518097282]"
"[1.1535311356431999, 21.867345790856998]"
"[1.153373545627782, 21.88657976447122]"
"[1.1538077181357436, 21.907737253365617]"
"[1.1539240301561546, 21.925338064041767]"
"[1.1539353557704544, 21.942175439670947]"
"[1.1543314285039898, 21.960876078884613]"
"[1.1546291287335282, 21.979803226003582]"
"[1.1546699836270493, 21.995288940912015]"
"[1.1548905813452284, 22.017200141737252]"
"[1.1550480495417945, 22.039170272940584]"
"[1.1552436419272887, 22.057100347467447]"
"[1.1553845271708687, 22.07764460861509]"
"[1.1554904603613612, 22.097341462279985]"
"[1.1558002205458429, 22.115072313339986]"
"[1.155904694072466, 22.132690694994693]"
"[1.1562201440559017, 22.155482694115687]"
"[1.1563311226836634, 22.17608433160667]"
"[1.1564625964278228, 22.1942493961833]"
"[1.1566276562086741, 22.216541647466684]"
"[1.1568637979306402, 22.23685934553728]"
"[1.1569772719750062, 22.255925506875055]"
"[1.15717919027762, 22.271470596662255]"
"[1.1575866898252825, 22.290132959457317]"
"[1.1573327467087247, 22.308300361505687]"
"[1.1576466207070744, 22.324444868216705]"
"[1.1577403113214022, 22.344327106827137]"
"[1.1580384436353492, 22.36577472190112]"
"[1.1580935151526313, 22.386053334586034]"
"[1.1582220355910473, 22.405835205269003]"
"[1.1582666031085154, 22.427094937967976]"
"[1.1583512995369876, 22.44612706464409]"
"[1.1583049677148745, 22.463527451438093]"
"[1.1586111207124812, 22.480643143032363]"
"[1.158647516203453, 22.5022149368919]"
"[1.1586968155260382, 22.523214610602007]"
"[1.1586703547001465, 22.540322824641063]"
"[1.1587921705792597, 22.55968507623198]"
"[1.1586854823957236, 22.58068185503978]"
"[1.1586636957439767, 22.60113154730859]"
"[1.1587240606401703, 22.619869593994782]"
"[1.1587542713710475, 22.63646250969745]"
"[1.158677615117603, 22.65504404497208]"
"[1.1585926983950194, 22.677416870521427]"
"[1.158679016438749, 22.698823910281053]"
"[1.1585620433834463, 22.71903926243835]"
"[1.1584016278007616, 22.7396719801758]"
"[1.1585168755782362, 22.762573559018996]"
"[1.158599588124073, 22.78045189363027]"
"[1.1584286938261479, 22.798145920831228]"
"[1.1583543752822256, 22.81562415886445]"
"[1.158545539308653, 22.836961112392736]"
"[1.1583814173299425, 22.85676534357588]"
"[1.1585376353418722, 22.875433333457785]"
"[1.1587078777374709, 22.89520442640942]"
"[1.1587615886716955, 22.917251427025622]"
"[1.1588743247973625, 22.936271494088402]"
"[1.1589517012715913, 22.951345718711504]"
"[1.159047136696326, 22.970774792525837]"
"[1.159084450535595, 22.988141649263667]"
"[1.1590902682925943, 23.007175068967637]"
"[1.159136654621446, 23.029414926202595]"
"[1.159064942523789, 23.04835763842255]"
"[1.1592354286045057, 23.06744295384237]"
"[1.1594210932066997, 23.085421924213644]"
"[1.1595475035993013, 23.10576456817765]"
"[1.1597748880392431, 23.130459100303277]"
"[1.1600733553090254, 23.15356278146667]"
"[1.1602280416416557, 23.17098077322687]"
"[1.1602936989598533, 23.190288912155516]"
"[1.160514810801588, 23.20876662257237]"
"[1.160846184893895, 23.23273482960952]"
"[1.1608919096145034, 23.250978301663714]"
"[1.1608353973707286, 23.267353172696755]"
"[1.1611431707470414, 23.286200939705168]"
"[1.1612587814399749, 23.302064491502318]"
"[1.1613243830252482, 23.320828076643135]"
"[1.161472473975921, 23.33945162076352]"
"[1.1617073352508662, 23.357465203016144]"
"[1.1616835017041784, 23.38069265769674]"
"[1.1616582080642002, 23.39743425719668]"
"[1.161796949683084, 23.414914394511907]"
"[1.161743226406429, 23.43827499887208]"
"[1.1616442596183973, 23.455575598381476]"
"[1.1617352092495037, 23.474101113262055]"
"[1.1615513727981757, 23.494889772250893]"
"[1.1614893062760876, 23.515869369498724]"
"[1.1614518474845434, 23.535044521612964]"
"[1.1615679663560656, 23.55402932307952]"
"[1.1613994203064597, 23.570824356138704]"
"[1.1614195743222444, 23.594456633643837]"
"[1.1614160665259212, 23.613522611844218]"
"[1.161382481727043, 23.630603090466398]"
"[1.161106727329426, 23.648817788147518]"
"[1.161146664493573, 23.66474998712791]"
"[1.1611547996126708, 23.68669813760899]"
"[1.1611858937592223, 23.70757163673769]"
"[1.161173451814155, 23.725522705827867]"
"[1.1611019927741728, 23.743247049097086]"
"[1.1610332829607979, 23.763678025455924]"
"[1.1611221968262975, 23.78721564904484]"
"[1.1612816732130478, 23.806969358797716]"
"[1.1611430301872625, 23.828252839497154]"
"[1.1609064946165393, 23.847158794568312]"
"[1.1610618429167554, 23.864743651272008]"
"[1.161026184345575, 23.88233498409577]"
"[1.160883130252509, 23.904079214999115]"
"[1.161030102725572, 23.92593862976113]"
"[1.1609402866152585, 23.94109735766263]"
"[1.1609786046577955, 23.958435599424305]"
"[1.1608417321492182, 23.976610837265245]"
"[1.160940683950894, 23.992422330245677]"
"[1.1608790922709695, 24.010413811124387]"
"[1.160931204977467, 24.025069053462598]"
"[1.161029734626508, 24.04335137917119]"
"[1.1610742069114566, 24.059947847217018]"
"[1.161144244079624, 24.074068336447848]"
"[1.1611609439199422, 24.092751539821855]"
"[1.1611379104624944, 24.115253381731698]"
"[1.1613670287738487, 24.130103838008775]"
"[1.161259789070985, 24.14877607058525]"
"[1.1612486155561859, 24.17050810799496]"
"[1.1611802087914884, 24.190314370678667]"
"[1.1611588301065072, 24.208775092049628]"
"[1.1610680631877333, 24.22581893398814]"
"[1.1610085732349655, 24.249280394774953]"
"[1.1610094865473002, 24.26854775049302]"
"[1.1609090974699945, 24.283889091011773]"
"[1.1609925939211414, 24.302349163001246]"
"[1.1610973015934123, 24.318651227635616]"
"[1.1608794406085634, 24.33583495826671]"
"[1.1607757410106974, 24.360226026242955]"
"[1.1607518316777055, 24.37689364409507]"
"[1.1607232943214827, 24.395887202929856]"
"[1.1604249405273155, 24.417988813205817]"
"[1.1603724994536224, 24.437922793867482]"
"[1.1604782901955961, 24.454741278920014]"
"[1.1602687306660142, 24.47392521937594]"
"[1.1602268414362489, 24.48999753333191]"
"[1.160151803413965, 24.511711437706975]"
"[1.160296555877576, 24.531770930081333]"
"[1.160010098872524, 24.551026656772024]"
"[1.1597563286130472, 24.570384330639975]"
"[1.1601168996165592, 24.587037303271835]"
"[1.1599423716959218, 24.606613246806177]"
"[1.159758421216906, 24.62465914360843]"
"[1.1596863170366634, 24.639071049072186]"
"[1.1596733044501342, 24.655408778990537]"
"[1.1596228398472046, 24.67681274121097]"
"[1.1594158614242043, 24.696087187786834]"
"[1.159446650548183, 24.71546001310533]"
"[1.1591646466117882, 24.736895779959124]"
"[1.159123414287566, 24.7568639019189]"
"[1.1588796668288626, 24.773448813021016]"
"[1.1588383160804194, 24.791495276807034]"
"[1.1589339928353404, 24.80965192967719]"
"[1.1587275704812265, 24.824464180048693]"
"[1.1585083548929496, 24.8445731993134]"
"[1.1586613991361074, 24.868256332307332]"
"[1.1582914645356348, 24.883576088493786]"
"[1.1580994459235883, 24.903288767671715]"
"[1.158028525775609, 24.924152354568793]"
"[1.158184428069796, 24.941929691650536]"
"[1.1583888890135, 24.961134334469307]"
"[1.1580086633392783, 24.978145002098515]"
"[1.1580219685371318, 24.99576114587296]"
"[1.1580733577291646, 25.01864680431298]"
"[1.1579902183950745, 25.040585350806925]"
"[1.1578746528274357, 25.05863432726342]"
"[1.157838757154276, 25.080254818148887]"
"[1.1578289167980114, 25.10162929795371]"
"[1.157411864100902, 25.11814172749413]"
"[1.1578086499656293, 25.135637644420818]"
"[1.1577592106260242, 25.151954188843288]"
"[1.1576020999089676, 25.17287050403831]"
"[1.1576008174821955, 25.19384929720348]"
"[1.1573117415950869, 25.212333095215524]"
"[1.15741985731182, 25.228448751019272]"
"[1.1572982235597293, 25.250916828017882]"
"[1.1572210166994004, 25.27275620918709]"
"[1.1571123824069365, 25.28890485229677]"
"[1.1570307595057987, 25.30841469050705]"
"[1.156830177205262, 25.325178941379193]"
"[1.1567301462291781, 25.346607405866646]"
"[1.1565198411122053, 25.366076963126122]"
"[1.1562584263573545, 25.38440858102871]"
"[1.1559744688906104, 25.408088382930348]"
"[1.1558376271726984, 25.427307031019037]"
"[1.1555876224360464, 25.443700114456284]"
"[1.1553533484897096, 25.460323025488105]"
"[1.155246551081307, 25.480695931739863]"
"[1.154859554340107, 25.49564575100172]"
"[1.154837140058648, 25.514438526193235]"
"[1.1545818753475428, 25.531186784245595]"
"[1.1543328200286767, 25.55246888440555]"
"[1.1538656026296634, 25.572430774308675]"
"[1.1535070433142929, 25.58795299400816]"
"[1.1533205839683103, 25.611048063013644]"
"[1.1531641635849064, 25.63270877836742]"
"[1.1525697347271473, 25.653361963849196]"
"[1.152260524880166, 25.67413666074012]"
"[1.1520491011621563, 25.692222035929138]"
"[1.1517529205205037, 25.714453930028284]"
"[1.1513660210626622, 25.73808145331236]"
"[1.1511537172011364, 25.754504823827407]"
"[1.1508447550042196, 25.7731807008271]"
"[1.1506796939170432, 25.790554215620492]"
"[1.150459885215909, 25.80711204068943]"
"[1.15021470875689, 25.82574232009904]"
"[1.1498973789717946, 25.844569844133254]"
"[1.1497087631212215, 25.864298470649388]"
"[1.149542625722852, 25.88721767093267]"
"[1.149255125318236, 25.90427991094641]"
"[1.1491430217402896, 25.923041846209355]"
"[1.149009982077055, 25.94574772303081]"
"[1.148935585210743, 25.962891483053475]"
"[1.1487569047160011, 25.98047297004816]"
"[1.148748301762174, 25.99926429984394]"
"[1.1486927515862386, 26.0192463907674]"
"[1.1483890479398835, 26.042145384429126]"
"[1.1483787794362665, 26.06027268970569]"
"[1.1483866029432124, 26.076612791678734]"
"[1.148273567739236, 26.097374764388427]"
"[1.1482051449793929, 26.117607711660952]"
"[1.1481201941314727, 26.1367439133813]"
"[1.1480916606810907, 26.156319291055038]"
"[1.1480280281198976, 26.177495705518528]"
"[1.1479190039558382, 26.196861761764325]"
"[1.1478822781251405, 26.21590879936134]"
"[1.1477913544927671, 26.23304451296566]"
"[1.1478963953040329, 26.256471092273678]"
"[1.1478502680643055, 26.27639233929598]"
"[1.1478688372205017, 26.291595860278115]"
"[1.1478790038281441, 26.30731382673287]"
"[1.1478131386097934, 26.323657047091327]"
"[1.1479996831562478, 26.340291834508193]"
"[1.147987766117023, 26.359741806237068]"
"[1.1480683821849842, 26.381610882387893]"
"[1.1479125780511918, 26.400427457953754]"
"[1.1480221216027278, 26.418147783261322]"
"[1.1478707593549387, 26.436210423741393]"
"[1.147974411846389, 26.45951213269525]"
"[1.1480574367667442, 26.477190599891244]"
"[1.1480213569129003, 26.500551180745035]"
"[1.1480404497019419, 26.52152704588151]"
"[1.1480278583475028, 26.537146275951745]"
"[1.1480854442669297, 26.555820003728638]"
"[1.148054907203059, 26.576970295673114]"
"[1.1482039324387443, 26.597106216302752]"
"[1.148209755037955, 26.616089615598383]"
"[1.1482134328224105, 26.633503820214383]"
"[1.1481643031104956, 26.64961727291214]"
"[1.1482827138664566, 26.66828831708293]"
"[1.1482912052453063, 26.68305067406279]"
"[1.1483585491390524, 26.7037632558792]"
"[1.1483599900251074, 26.725263285739572]"
"[1.1483716239884705, 26.743324361807407]"
"[1.1484016897982836, 26.761115694460283]"
"[1.1484681633109157, 26.778696546735627]"
"[1.1481910466424454, 26.79902891649347]"
"[1.1487099195900468, 26.820134817411585]"
"[1.148724823922607, 26.84099778957024]"
"[1.1487078429287088, 26.86143879375822]"
"[1.1487185148936607, 26.878536182112498]"
"[1.1487113574164756, 26.895709912874374]"
"[1.1485990599588691, 26.91948233755908]"
"[1.148465712648441, 26.939271386598957]"
"[1.148411645870503, 26.95581256020269]"
"[1.1485554387633043, 26.974636326083445]"
"[1.1485904162402016, 26.99249664972745]"
"[1.1484655040369725, 27.010804833141595]"
"[1.1485537833861, 27.029126723198658]"
"[1.1485823884787474, 27.050785628207407]"
"[1.1483853280257996, 27.06975971656377]"
"[1.1486172529223462, 27.08888515985828]"
"[1.1483867163674786, 27.10466117988876]"
"[1.1483024863476212, 27.124761412692937]"
"[1.1482876872410093, 27.146924954553757]"
"[1.1483158756004332, 27.170580284858]"
"[1.1483281685423237, 27.18994655351463]"
"[1.1483006050868398, 27.206000963055143]"
"[1.1481239751023933, 27.224426753794177]"
"[1.1483357431786134, 27.246401020797567]"
"[1.148250791728247, 27.264266983192215]"
"[1.1481196251451329, 27.283381869144577]"
"[1.1482316865173319, 27.301458448313028]"
"[1.1483113334941522, 27.31553760983849]"
"[1.148350040785744, 27.3339599279426]"
"[1.148083079420813, 27.348539801491466]"
"[1.1480508025424072, 27.36798171637258]"
"[1.1481280323655274, 27.390858828776707]"
"[1.148055575520312, 27.406282163367155]"
"[1.1480831303724097, 27.424749358705842]"
"[1.1480767982082687, 27.43841299189542]"
"[1.1481640818127463, 27.454312230734704]"
"[1.1480909870286247, 27.47732703725261]"
"[1.148274611448681, 27.498637574932808]"
"[1.1484337237981985, 27.515837067104513]"
"[1.1483620900546807, 27.533722604093317]"
"[1.148493908658036, 27.549839394181564]"
"[1.1485336499573142, 27.567946168759807]"
"[1.1484816210339492, 27.589688146930506]"
"[1.148509208956378, 27.60911577499204]"
"[1.1484864379613362, 27.627261160449205]"
"[1.148708112342012, 27.645670879903356]"
"[1.1485827474023196, 27.660372501214063]"
"[1.14845575484481, 27.678151173448025]"
"[1.1483752825099414, 27.70148782450411]"
"[1.148343055662926, 27.71901479621882]"
"[1.1481410284846894, 27.73776120000891]"
"[1.1480818943492657, 27.754355420965762]"
"[1.1480406991548329, 27.777625201964078]"
"[1.1477473824688247, 27.7963406970264]"
"[1.1476780849246722, 27.812760466837567]"
"[1.147656424930396, 27.8316284170559]"
"[1.147654564441948, 27.851954522861433]"
"[1.1475621286519824, 27.872819947981597]"
"[1.1473090234431713, 27.8913055761148]"
"[1.1474332484804863, 27.907369868277527]"
"[1.1471771211970314, 27.92521652132327]"
"[1.1469438641118237, 27.945699143319096]"
"[1.1466948394746077, 27.967226142108405]"
"[1.1466313089723685, 27.98494726274568]"
"[1.1465391587385365, 28.00246464626706]"
"[1.1463808217060076, 28.025037606064288]"
"[1.1463846458761215, 28.04600864403966]"
"[1.146375152541253, 28.063137519573708]"
"[1.1463234527659203, 28.0824439081248]"
"[1.146183591361145, 28.10222889434959]"
"[1.1462106372645806, 28.1227315458851]"
"[1.1462236977967217, 28.1421275840432]"
"[1.145799273532932, 28.161413605110425]"
"[1.145927730981686, 28.18085552387322]"
"[1.1460066477503503, 28.202237952097153]"
"[1.145883060807595, 28.221537140189955]"
"[1.1458961164801966, 28.238113314539113]"
"[1.1459016728704028, 28.257379407696753]"
"[1.1457511734812058, 28.279854751511323]"
"[1.145744639547774, 28.300588059054782]"
"[1.1458852352663393, 28.317839466187966]"
"[1.145924803962022, 28.335709459016797]"
"[1.1456988363400786, 28.352726307504515]"
"[1.1458059258901199, 28.374226921804755]"
"[1.145855223695652, 28.39187652416782]"
"[1.1459953254859165, 28.40835362562955]"
"[1.145927569227014, 28.424470555469895]"
"[1.146017753667379, 28.445844763086907]"
"[1.1461282851420167, 28.4658732207699]"
"[1.1462194557012002, 28.485445884533767]"
"[1.146085479798437, 28.502555328082885]"
"[1.1460646102711665, 28.524741172870165]"
"[1.1461650864215456, 28.546597983648386]"
"[1.1460920354269117, 28.563970891340706]"
"[1.1459559665388444, 28.579893724588338]"
"[1.1460404322403734, 28.598109595758025]"
"[1.145664899731242, 28.618106479385542]"
"[1.1456533245079004, 28.638718138964983]"
"[1.1455241315127045, 28.657413944558424]"
"[1.1452467975029648, 28.67929202712337]"
"[1.1451444754270714, 28.69506031470084]"
"[1.1448992379073786, 28.71439897340019]"
"[1.1447537291569418, 28.732919799230586]"
"[1.144596794238384, 28.75173820378603]"
"[1.1444056286790307, 28.768484186630157]"
"[1.1442481874854256, 28.786420058578962]"
"[1.1441025478280955, 28.80339256909982]"
"[1.1437819897573083, 28.8224504783422]"
"[1.1435159148508978, 28.838135865278186]"
"[1.1433989455756794, 28.856320643279556]"
"[1.1431130999936194, 28.873694907923547]"
"[1.1428827945608362, 28.889927046045315]"
"[1.1428974800041378, 28.913528141999176]"
"[1.1421321381148832, 28.930931700802024]"
"[1.1420073845674226, 28.94787913690869]"
"[1.1416145569278398, 28.968569689841633]"
"[1.1414295017665503, 28.993375394795464]"
"[1.1410875515589611, 29.01442280985436]"
"[1.1407782912182702, 29.03318908493941]"
"[1.1406950004851462, 29.05041708517355]"
"[1.1406212789299026, 29.074175024149493]"
"[1.140585836874249, 29.09369238354617]"
"[1.1404987266168243, 29.110260998549936]"
"[1.1404075475866557, 29.128610419784806]"
"[1.140297981868946, 29.1456615212273]"
"[1.1403919947528123, 29.163975447528873]"
"[1.140341298366781, 29.18076245571234]"
"[1.1402354316490306, 29.20065829256811]"
"[1.140154299608147, 29.222873532932095]"
"[1.1402410742035427, 29.24162279578565]"
"[1.1400123188148368, 29.259840091511265]"
"[1.1402239103967449, 29.282599906311788]"
"[1.1403536142491524, 29.300162709479096]"
"[1.140440550811535, 29.317480239858472]"
"[1.1404883051262544, 29.33637918609532]"
"[1.1404856656969318, 29.351969809997684]"
"[1.1405185680138954, 29.373884327950233]"
"[1.1406699185444211, 29.395683517748566]"
"[1.140616916086389, 29.411996589588615]"
"[1.1407339923734243, 29.435736345187944]"
"[1.140850142282548, 29.455226348675073]"
"[1.1409198447259663, 29.471911493535902]"
"[1.1409419261136189, 29.490984103278322]"
"[1.1409447634877883, 29.507748300591995]"
"[1.141059485001878, 29.528504325289713]"
"[1.1411865671419839, 29.54938147619908]"
"[1.1410307408017861, 29.567795938307576]"
"[1.1410926612747385, 29.58522735643965]"
"[1.1413110246436506, 29.607664454008983]"
"[1.1413288060608977, 29.62565699007395]"
"[1.14136910610476, 29.643698737181204]"
"[1.1414293466627663, 29.66271510453029]"
"[1.1415601710571717, 29.68012294774594]"
"[1.1415411881969968, 29.698197432115197]"
"[1.1415909489522509, 29.719796338439334]"
"[1.141887816578574, 29.739084741688057]"
"[1.1420609385597007, 29.760620635430715]"
"[1.1419627734532862, 29.78094125574598]"
"[1.1421066271363904, 29.799443888566074]"
"[1.1421803459064432, 29.817886909128955]"
"[1.142205621227797, 29.834222066754087]"
"[1.1421229643164907, 29.851369315968164]"
"[1.1422249194976675, 29.870002244392616]"
"[1.1424555472536517, 29.892914335662194]"
"[1.1423736366120596, 29.91108129956047]"
"[1.1422206981321483, 29.927006757025755]"
"[1.1423524755615455, 29.950380713385766]"
"[1.1419306935036246, 29.971163689396047]"
"[1.142125932875467, 29.987398217108492]"
"[1.1420185742606754, 30.006304436992394]"
"[1.1421609948892735, 30.02461219172813]"
"[1.1422038904457035, 30.04156262127693]"
"[1.1423082006583072, 30.066044502810414]"
"[1.1424910972231206, 30.08424980076414]"
"[1.1425705816780265, 30.102968546302815]"
"[1.142998280690497, 30.124925358686472]"
"[1.1429910913272192, 30.144479158632468]"
"[1.1430934191337165, 30.163774433860024]"
"[1.1432384435802068, 30.185017515675057]"
"[1.1432880900574023, 30.203820625161363]"
"[1.1435102758897262, 30.222570025233775]"
"[1.14357973053616, 30.240420545223817]"
"[1.1440783602938365, 30.263229828598334]"
"[1.1444478308000348, 30.282297035738324]"
"[1.1444748629215087, 30.297201547106983]"
"[1.144559611497563, 30.315835440020855]"
"[1.1449248150067872, 30.332993081517113]"
"[1.1452463368801118, 30.350671877328182]"
"[1.1453100968513203, 30.36709713496286]"
"[1.1454489584822638, 30.385932657440758]"
"[1.1455262206226284, 30.406201930541226]"
"[1.1456109662485674, 30.42412199787803]"
"[1.1457690763675115, 30.439826816600117]"
"[1.1460433918029926, 30.462978751814003]"
"[1.1461842437660863, 30.482004940509395]"
"[1.1463235659157853, 30.500014440610975]"
"[1.1465687728507132, 30.52191784749577]"
"[1.1467144240235307, 30.542882736215812]"
"[1.146801690593047, 30.559827081823695]"
"[1.1469343166503134, 30.577505719871862]"
"[1.1471918913377588, 30.597892641168944]"
"[1.1472514306653032, 30.620688045321703]"
"[1.147340863209319, 30.63887321379799]"
"[1.1474608560655035, 30.656029298894428]"
"[1.1484408319510788, 30.684837768108398]"
"[1.149699539521409, 30.72168375849079]"
"[1.1506636492519087, 30.75118696922809]"
"[1.147761062746953, 30.673076538252865]"
"[1.1474732562595535, 30.699160677855957]"
"[1.147678278898105, 30.710210679095503]"
"[1.147952943660869, 30.729547522106785]"
"[1.1481075470113362, 30.74706050338216]"
"[1.1481761021798544, 30.763977463704254]"
"[1.1482809000662002, 30.787401997985967]"
"[1.1485135184208959, 30.80798255495615]"
"[1.1483928476067589, 30.82395941371052]"
"[1.1485582811859028, 30.841683153758485]"
"[1.1487054882520982, 30.86304416431088]"
"[1.1488851572216479, 30.883161849289227]"
"[1.1489355602188072, 30.90251176695036]"
"[1.14896529743643, 30.920334240612707]"
"[1.1491585697332585, 30.934867000428174]"
"[1.1494341226370721, 30.95835395320863]"
"[1.1492390787398734, 30.97628146436803]"
"[1.1494505673050885, 30.994270334995612]"
"[1.1495577839462148, 31.011748752396716]"
"[1.1497419360533774, 31.02915822922045]"
"[1.1496913711881884, 31.053008701671395]"
"[1.1497980745726035, 31.07205089908089]"
"[1.1499852662638808, 31.08829424401121]"
"[1.150034295344409, 31.107453267494893]"
"[1.150040209688037, 31.12962520976169]"
"[1.1501498437724482, 31.148382494843442]"
"[1.1503008891534447, 31.166159901122583]"
"[1.1500737884611156, 31.182346099958675]"
"[1.150391557388658, 31.20172514970102]"
"[1.150513561943374, 31.22401628260114]"
"[1.1504760559054052, 31.24022660189184]"
"[1.150569453310671, 31.258543499917916]"
"[1.1504877542336271, 31.27688146317327]"
"[1.1506847706968744, 31.297746580445487]"
"[1.1506106185545946, 31.31678058031452]"
"[1.1503843643218483, 31.33367104034534]"
"[1.1504715591314072, 31.35403669074554]"
"[1.1503897358468467, 31.375937226680616]"
"[1.150383823704313, 31.393795749631213]"
"[1.1503143221603618, 31.41041835371088]"
"[1.1503784180403376, 31.431352392832896]"
"[1.1502750694678672, 31.45122966221138]"
"[1.1501762946160956, 31.47024554891264]"
"[1.1502022040057616, 31.488631771484478]"
"[1.1501829226871367, 31.502932244578588]"
"[1.1500436489587984, 31.521099469722994]"
"[1.150030232623707, 31.53729825437088]"
"[1.1498972179252995, 31.555454237146517]"
"[1.1494416832626109, 31.578197997096428]"
"[1.1494458077901781, 31.594304068421344]"
"[1.1493316605909984, 31.61220991568079]"
"[1.1490840500374184, 31.630209645960672]"
"[1.148827328745064, 31.65204481168274]"
"[1.148797560367583, 31.674663272046548]"
"[1.1483869079366111, 31.697097870625164]"
"[1.1485133264207712, 31.711735835840514]"
"[1.1484384320386747, 31.729107437574616]"
"[1.1483624080118204, 31.746073469595416]"
"[1.148204997473349, 31.767906076094068]"
"[1.147886560193532, 31.786651227689347]"
"[1.1479716777910742, 31.802764319111713]"
"[1.1477320966369577, 31.8221060164437]"
"[1.1474302422957654, 31.840345053364373]"
"[1.1475347113200707, 31.856987600186365]"
"[1.1474126441017176, 31.87535298512133]"
"[1.1474654751720197, 31.89260950503323]"
"[1.147129425400207, 31.91431301677252]"
"[1.1470103658767636, 31.931433234903672]"
"[1.1469204940038027, 31.949608394367374]"
"[1.1468833959153266, 31.96984732464194]"
"[1.1464481474843018, 31.995269688930243]"
"[1.146528000556901, 32.012695812858674]"
"[1.1465189444514938, 32.02920712318787]"
"[1.1463295192840133, 32.048741095948955]"
