"[1.1428935415654626, 1.0336847645864067]"
"[1.1463246619729492, 21.885444968902164]"
"[1.1461300418560738, 21.898573757485323]"
"[1.14618639710527, 21.920410302006875]"
"[1.1460454690612918, 21.939438659902173]"
"[1.146026878150208, 21.959440771401976]"
"[1.1460195847714107, 21.97847694037077]"
"[1.1458875571895073, 21.998485954899987]"
"[1.1457076682702665, 22.018577818001802]"
"[1.1456027148751657, 22.035839435354767]"
"[1.145489714033064, 22.05285783853639]"
"[1.1453188650875523, 22.06890789928405]"
"[1.1450936247170311, 22.08543213471296]"
"[1.1447916134245164, 22.102451656789235]"
"[1.1447842972762958, 22.122771153971737]"
"[1.1445425466002095, 22.136512842421343]"
"[1.1445063841404142, 22.151778189477685]"
"[1.1442728804410747, 22.169103025399636]"
"[1.1442069222839777, 22.182824782577608]"
"[1.144150871874373, 22.198968151478844]"
"[1.1439572875757218, 22.216375940913593]"
"[1.143902828144374, 22.23483475344723]"
"[1.1437995822614813, 22.25410540577945]"
"[1.1437869472823852, 22.275536486595385]"
"[1.1437487026989297, 22.29787337685291]"
"[1.1436654865662537, 22.31846027201837]"
"[1.1436017211923957, 22.33863896848374]"
"[1.1436100005848022, 22.357256464877693]"
"[1.143623732378841, 22.375135962822274]"
"[1.1436212594895254, 22.392600694517412]"
"[1.143717528105998, 22.409772741726016]"
"[1.1437275818831882, 22.42638963391075]"
"[1.1437841919027956, 22.44301289732943]"
"[1.143793229144997, 22.461293710243638]"
"[1.1440280394067586, 22.476682021694305]"
"[1.1440324811396438, 22.492266898715624]"
"[1.1443171859614496, 22.508745893802597]"
"[1.1442302879681927, 22.527077600585297]"
"[1.144250694631453, 22.54079100653641]"
"[1.144328796894167, 22.56141579622671]"
"[1.1444684923842166, 22.57949000525934]"
"[1.1446179364733526, 22.600353063139305]"
"[1.1448213603317703, 22.623701349832523]"
"[1.1449091787113337, 22.64407020463411]"
"[1.1451506715408242, 22.665623229559618]"
"[1.1453592262846708, 22.686283318790604]"
"[1.1455929681930166, 22.705363412962637]"
"[1.1457703102197012, 22.72536934189446]"
"[1.14599868291358, 22.743116388368872]"
"[1.1462039076108348, 22.76064973923394]"
"[1.146405356040298, 22.77758571841836]"
"[1.1465889586348654, 22.794590848833632]"
"[1.1468108261800354, 22.81176190671794]"
"[1.1469189580035768, 22.830675340668712]"
"[1.1471254507744542, 22.846102999171904]"
"[1.1473383390941418, 22.86412765351957]"
"[1.1475593489821547, 22.881871549578246]"
"[1.1477953321895866, 22.902803205197863]"
"[1.147996643210937, 22.921344468515986]"
"[1.1482236016956058, 22.942126044042904]"
"[1.1483698335003525, 22.964493964718592]"
"[1.1485947054517498, 22.985309460704705]"
"[1.1488020390313447, 23.00630841124392]"
"[1.1488272972047888, 23.025635382886815]"
"[1.1490349722226023, 23.04442632579549]"
"[1.1492859182848723, 23.06395477622783]"
"[1.1496644991924334, 23.14950739751242]"
"[1.1496646785708895, 23.14956590293274]"
"[1.1496044697377725, 23.1229597599002]"
"[1.1495628391191648, 23.15946462703384]"
"[1.1495629263605789, 23.159571804511597]"
"[1.1495447814621824, 23.14983050472722]"
"[1.1495544463647016, 23.142149033262747]"
"[1.1496085093513992, 23.172562587563277]"
"[1.149621592371313, 23.193987476761684]"
"[1.1495726013920278, 23.16177050080169]"
"[1.1495929092964694, 23.160993273401434]"
"[1.1495242227927607, 23.172046146139838]"
"[1.1497781986203595, 23.185387359656282]"
"[1.149770457619585, 23.19752929751472]"
"[1.1499131845729715, 23.212571333430418]"
"[1.1499060261879694, 23.228196390953734]"
"[1.1499430167949967, 23.248194452747075]"
"[1.1499494813014737, 23.269019426464492]"
"[1.1500460195198685, 23.291151859616136]"
"[1.1501556971287707, 23.312532836496796]"
"[1.1501912135184222, 23.331336353613228]"
"[1.1501436225486037, 23.35082172201176]"
"[1.150244792224447, 23.3689452376877]"
"[1.1503741536544443, 23.38705284295438]"
"[1.150440169965791, 23.404462637463375]"
"[1.1504655142408158, 23.423188076424232]"
"[1.1505966323953103, 23.43967699775241]"
"[1.1506026085046217, 23.455702007828823]"
"[1.15070517053733, 23.474043905789692]"
"[1.1508025979943879, 23.49042579786014]"
"[1.1508807841601596, 23.506450739391976]"
"[1.1510792049048568, 23.523084914545482]"
"[1.1511048394411951, 23.539371185003453]"
"[1.1511739896308362, 23.5555283970373]"
"[1.151326004941601, 23.575510354522848]"
"[1.1514232484424374, 23.592100587597457]"
"[1.151384184329623, 23.612177043009908]"
"[1.1514914461446353, 23.632973726806643]"
"[1.1515936967283862, 23.655389547734877]"
"[1.1516771080875805, 23.676036337164213]"
"[1.1517121609246954, 23.696576796195753]"
"[1.1517209699762863, 23.71428873093765]"
"[1.1518848783861264, 23.732035482786685]"
"[1.1518053492234357, 23.749776038446672]"
"[1.151785763944213, 23.766663907700334]"
"[1.151906803676239, 23.783295018739132]"
"[1.1517672587824228, 23.799635582152646]"
"[1.1517192318242317, 23.81599095825757]"
"[1.1517086061966093, 23.834582743217442]"
"[1.1516737867402622, 23.851412474475644]"
"[1.1516392367044426, 23.868917545174387]"
"[1.151674822784988, 23.88405337022909]"
"[1.1515645507581949, 23.898671969690486]"
"[1.151571350815866, 23.91795543705888]"
"[1.1515155296757387, 23.939240860594253]"
"[1.1515153720115865, 23.958183148117023]"
"[1.1514588036886357, 23.978925809140833]"
"[1.1514198319151148, 24.00212804510797]"
"[1.1513513927764225, 24.02196794360102]"
"[1.1512922976035407, 24.040356960646164]"
"[1.1512915853237702, 24.056503309367578]"
"[1.151173142000383, 24.076059240898747]"
"[1.1512354166539405, 24.08952800990647]"
"[1.1511436539106936, 24.106398799608296]"
"[1.1511612519735435, 24.121669525446965]"
"[1.1511359815170676, 24.138097100344194]"
"[1.1510920012787325, 24.154250135032807]"
"[1.151108693610066, 24.17217144831928]"
"[1.1512134525969513, 24.18782922041]"
"[1.151232140432409, 24.20546849704222]"
"[1.1510215276037328, 24.220656343071862]"
"[1.1512281359564334, 24.232703341279553]"
"[1.1512540719546493, 24.251121782972557]"
"[1.151291828154004, 24.26796306938572]"
"[1.1514071172154132, 24.288291820743023]"
"[1.151498141398643, 24.309115540412872]"
"[1.1515847043114738, 24.33054450166081]"
"[1.151688380545782, 24.351821877316997]"
"[1.1517960406712364, 24.37320844031637]"
"[1.1519344829904692, 24.39190318229324]"
"[1.1520390741719564, 24.410236937016837]"
"[1.1521531508139697, 24.428218121745]"
"[1.1523001417910994, 24.445138714273046]"
"[1.1523004319873342, 24.461889710485224]"
"[1.1525200651619532, 24.478431742913425]"
"[1.152599797455642, 24.495590443138344]"
"[1.1528166362034995, 24.51331246002505]"
"[1.1528942884493507, 24.53128495528363]"
"[1.1529617178309979, 24.54782615583452]"
"[1.1531830668743224, 24.566942444059325]"
"[1.1531651514372359, 24.58817852440133]"
"[1.1533312620316825, 24.608577743746775]"
"[1.1533544574385233, 24.62850270660751]"
"[1.153380246178827, 24.650527435760658]"
"[1.1534123798556206, 24.673796547185916]"
"[1.1534758331347936, 24.693885829383284]"
"[1.1533291463843445, 24.71147533319623]"
"[1.153341650198963, 24.728123199657507]"
"[1.153322689390974, 24.745095024358225]"
"[1.1532464003876732, 24.759524420032832]"
"[1.1531033058513818, 24.77445774406867]"
"[1.153064239633718, 24.79099987697126]"
"[1.1529475562471534, 24.805308808207343]"
"[1.1528677253942214, 24.82001871068556]"
"[1.1526058982402316, 24.836262135020107]"
"[1.152509507756931, 24.850593134997663]"
"[1.152235297117951, 24.8650447373811]"
"[1.1521446197487746, 24.88313068764122]"
"[1.151929472631261, 24.903648151403647]"
"[1.1517830423189823, 24.920738147234708]"
"[1.1515668371713244, 24.94024407001127]"
"[1.1513139344859167, 24.960940143641857]"
"[1.1511708975890405, 24.98178920384524]"
"[1.1509684785516845, 24.999467987732345]"
"[1.1508131369222683, 25.015653217687696]"
"[1.1505981272144494, 25.036415795374122]"
"[1.1503252028262057, 25.05546766655309]"
"[1.150158668196721, 25.073752717619552]"
"[1.15001941314933, 25.09167578416989]"
"[1.149740763669546, 25.110461871653108]"
"[1.149629809088732, 25.125463076372853]"
"[1.1494655516801409, 25.141420597130843]"
"[1.1492602312370372, 25.16008915199007]"
"[1.1490443516680275, 25.17485893551114]"
"[1.148997911555517, 25.190779613600927]"
"[1.1488373301989205, 25.208332520927513]"
"[1.1487899079239845, 25.225265976840628]"
"[1.1485350967152608, 25.243646881659]"
"[1.148492557947583, 25.261749579903636]"
"[1.1483653573566521, 25.281039276804645]"
"[1.148346232469089, 25.302872320214583]"
"[1.1482750719481913, 25.322867467332212]"
"[1.1482174771513136, 25.339808062356564]"
"[1.1480582465487976, 25.36034008170458]"
"[1.1480161966878357, 25.379400791078403]"
"[1.1480266229883704, 25.39690094319493]"
"[1.1479182623795332, 25.414540777922422]"
"[1.1479029017593982, 25.43319279399838]"
"[1.1480653641206429, 25.450907531474442]"
"[1.1477247758632958, 25.46851567904168]"
"[1.1478832247966038, 25.486240613009215]"
"[1.1478509659567893, 25.50332693184244]"
"[1.14791397580997, 25.52155165464468]"
"[1.1478138114312118, 25.538023232005933]"
"[1.1477904830224808, 25.555037928140585]"
"[1.1477776235404842, 25.571314008358662]"
"[1.147847594031856, 25.59180142836763]"
"[1.147800464624449, 25.6112194217271]"
"[1.1477935029366275, 25.634627796693888]"
"[1.147748122968018, 25.655598761127898]"
"[1.14770266671447, 25.67660567247954]"
"[1.1475185276879527, 25.69869404494217]"
"[1.1476628016833275, 25.717441169526957]"
"[1.147500339682508, 25.735621693942374]"
"[1.1474465950608748, 25.75453163142865]"
"[1.1472490843586522, 25.770984198644623]"
"[1.1470602563456889, 25.787314059619327]"
"[1.146924519274292, 25.80369876338939]"
"[1.1468113799148272, 25.820368355427046]"
"[1.1466168804255406, 25.837164579102456]"
"[1.146355368213775, 25.85469923875594]"
"[1.1463102619059893, 25.872309507886627]"
"[1.1460727370710968, 25.889495478531277]"
"[1.145906332786427, 25.90954517066742]"
"[1.1456323184911554, 25.926971350757427]"
"[1.1455141429899545, 25.94671051754344]"
"[1.1452903767453464, 25.96816165644537]"
"[1.1451088299328904, 25.989168264202398]"
"[1.1450131173041065, 26.007919390808084]"
"[1.1448295821750898, 26.028552154657202]"
"[1.1446568033225817, 26.048935774126306]"
"[1.1444815342958377, 26.06809666940914]"
"[1.144411481678798, 26.086293672368868]"
"[1.144277613932582, 26.103827855146235]"
"[1.1441551637626595, 26.121702001333105]"
"[1.1440494613539312, 26.139711580562157]"
"[1.1439282440854899, 26.15681741566442]"
"[1.143959605214422, 26.173770374637094]"
"[1.1437681974901628, 26.19282744060275]"
"[1.1437868796452901, 26.208798368775295]"
"[1.1438277857011812, 26.226742379877127]"
"[1.1437958509818749, 26.241181821256603]"
"[1.143782646892015, 26.26263795532691]"
"[1.1437509959140142, 26.275054728755183]"
"[1.1437438315684858, 26.293730642818552]"
"[1.1437278655121315, 26.314617526785725]"
"[1.1437357176938028, 26.335337341373414]"
"[1.1437344131854013, 26.355954119774346]"
"[1.1437641334803006, 26.376743797956852]"
"[1.143782631173084, 26.39546175630096]"
"[1.143742774523365, 26.41321947149106]"
"[1.1436863740702756, 26.430543299168807]"
"[1.1436683921988504, 26.44769298613817]"
"[1.1436172159080389, 26.465520009916407]"
"[1.1436269488412, 26.48283893146856]"
"[1.143523904326397, 26.500118617973012]"
"[1.1435502760315461, 26.51738712803047]"
"[1.1435332217648313, 26.53430114786369]"
"[1.1432753149825385, 26.55136569521195]"
"[1.1433746883678835, 26.568857095170223]"
"[1.143218802024702, 26.590326908581368]"
"[1.1431657830700377, 26.60780441569369]"
"[1.1431079715115309, 26.62976202489882]"
"[1.1429802700681582, 26.65201602970198]"
"[1.1430287478375907, 26.67113796035547]"
"[1.1428591850979488, 26.68718169884175]"
"[1.1427800217309623, 26.705802939329246]"
"[1.1425403867143722, 26.7261095230274]"
"[1.1424364497925528, 26.74374553953314]"
"[1.1422979080395737, 26.760422440450917]"
"[1.1422821730236354, 26.77741725969728]"
"[1.1419482996637118, 26.795465068566035]"
"[1.1419496324294007, 26.812241322244798]"
"[1.141881692199063, 26.82690760023811]"
"[1.1417578717123484, 26.84472275349857]"
"[1.1417356179794558, 26.860306129460426]"
"[1.1415984489139803, 26.8757312627634]"
"[1.1415349259500804, 26.89178371644942]"
"[1.1414697859986596, 26.90965198452038]"
"[1.141403976556738, 26.929328482214625]"
"[1.1411744441200913, 26.94882681710314]"
"[1.1412554205412897, 26.96965902257465]"
"[1.141245813206858, 26.990643080564585]"
"[1.1413059975339162, 27.010993696932506]"
"[1.1416037869231959, 27.031811180667045]"
"[1.141284749130589, 27.051278404194395]"
"[1.1414526676736905, 27.068243882677315]"
"[1.141540949997102, 27.085332200815895]"
"[1.1416679623663146, 27.10252260502946]"
"[1.1416151263965728, 27.11917638745661]"
"[1.14182537611086, 27.135987493829784]"
"[1.1418606290995914, 27.153260346483798]"
"[1.1420286647031617, 27.171567997340297]"
"[1.1421152250619786, 27.18814201632661]"
"[1.142256087110471, 27.20530751808737]"
"[1.1422738423528616, 27.222110529569317]"
"[1.1425045574046349, 27.236697399592057]"
"[1.1426144840497823, 27.25311014601937]"
"[1.1428067994232305, 27.272894541275402]"
"[1.1428913728405408, 27.293884043679732]"
"[1.1431041753612725, 27.313340091788504]"
"[1.1432388509677613, 27.333944994211844]"
"[1.1433957677671338, 27.356606835964993]"
"[1.1435944500366075, 27.37735796633927]"
"[1.1434897309405778, 27.395351057773155]"
"[1.1436849807289562, 27.411640630735498]"
"[1.143713417997904, 27.42843667485811]"
"[1.1437605846910426, 27.44551864615016]"
"[1.1437908606343918, 27.462057011665546]"
"[1.1438423267754285, 27.48062477860943]"
"[1.1438967660895718, 27.4979735090804]"
"[1.1439556609699393, 27.51305080896916]"
"[1.1439679121104223, 27.529430674716526]"
"[1.143990679433236, 27.546087762250355]"
"[1.1440578263767542, 27.56145417601708]"
"[1.1440469696367621, 27.57713928301194]"
"[1.1440058401798288, 27.59643114223892]"
"[1.1440049943654886, 27.617742092981853]"
"[1.1440499729847824, 27.63899965255999]"
"[1.143980307111125, 27.65924861102546]"
"[1.1438649723768841, 27.68072324705811]"
"[1.143820970298545, 27.69850716347459]"
"[1.143743722096655, 27.718303562776843]"
"[1.1436592728229176, 27.735357286289748]"
"[1.1435934012166762, 27.75388589258446]"
"[1.1434884390278481, 27.773459930759923]"
"[1.1433992071660168, 27.79007504396443]"
"[1.1433828324121635, 27.806451016461]"
"[1.1432224606746815, 27.823451258173215]"
"[1.1431830953999342, 27.8407833253463]"
"[1.1428784872386346, 27.86092805046463]"
"[1.1429040729115276, 27.87514842441329]"
"[1.1428119117135593, 27.890802283335503]"
"[1.1427032750162767, 27.907095111417075]"
"[1.1425980591651497, 27.92671007774871]"
"[1.1425501786627554, 27.946085570775182]"
"[1.142380343442565, 27.9652543071897]"
"[1.142358645875721, 27.988146771866152]"
"[1.1422626501013862, 28.008718038102828]"
"[1.1422349868657313, 28.024939066137453]"
"[1.1421597306256286, 28.04497642845378]"
"[1.142137201243265, 28.064872762573895]"
"[1.1420394346686549, 28.08334921531812]"
"[1.1420573364718312, 28.10164535344597]"
"[1.1420388814732276, 28.119451126965235]"
"[1.14213389039396, 28.1372473353758]"
"[1.1420748607627365, 28.154870780307554]"
"[1.141969767739853, 28.172568775729673]"
"[1.1421902492056966, 28.191403198546112]"
"[1.1420742275736582, 28.206810693827464]"
"[1.142134980657098, 28.226785872006857]"
"[1.1420858574047752, 28.241100414311088]"
"[1.142103033953299, 28.2555832551893]"
"[1.142116025125801, 28.273940735223167]"
"[1.142140773463075, 28.29627939206811]"
"[1.1421885276555621, 28.316769500108013]"
"[1.1421441587317827, 28.33499465376049]"
"[1.1421530296690994, 28.354612306143263]"
"[1.142081841224166, 28.376191126911372]"
"[1.1419668488516215, 28.397426455732738]"
"[1.1418791052334454, 28.41616062161928]"
"[1.1417586944549054, 28.433659879095547]"
"[1.1416051302666788, 28.451168516065287]"
"[1.1414630753434682, 28.46998944452384]"
"[1.1413957275572824, 28.485118506618264]"
"[1.141352700748358, 28.500866888766026]"
"[1.141247995951672, 28.517187441307243]"
"[1.1410829876043083, 28.53374591992993]"
"[1.1408441138814571, 28.551042774930572]"
"[1.1407714762341745, 28.569412886140384]"
"[1.1405589607081819, 28.588903844352505]"
"[1.1403709563027298, 28.607277170254527]"
"[1.1401541047278356, 28.624199504990955]"
"[1.1399269675206694, 28.643437594099836]"
"[1.1396065743806294, 28.662721149621465]"
"[1.1393190666265807, 28.68284819777619]"
"[1.1390249897280216, 28.70261941158103]"
"[1.1387942706087368, 28.71903401753653]"
"[1.138540253613638, 28.738485624182307]"
"[1.1382882611331795, 28.758179931742568]"
"[1.1380665928371416, 28.776251761322282]"
"[1.1379325290124842, 28.7937946257807]"
"[1.137763860881695, 28.812464468258156]"
"[1.1375167951402596, 28.8287360381641]"
"[1.1373900421696521, 28.845175546587967]"
"[1.137207652597137, 28.86292523050833]"
"[1.13717786495109, 28.879388131710602]"
"[1.1369698604676468, 28.89194979118238]"
"[1.1368292652308456, 28.90844043162608]"
"[1.136709376497499, 28.929848922493544]"
"[1.1366197155518238, 28.947897151257948]"
"[1.1365955691544773, 28.967395185182575]"
"[1.136414734699857, 28.988698966218863]"
"[1.136328691324834, 29.010429184479623]"
"[1.1362271850911239, 29.030545410459233]"
"[1.136234028049812, 29.047273896049468]"
"[1.1361719703027546, 29.066670117735907]"
"[1.1361139777040932, 29.08327568508707]"
"[1.1362630289435498, 29.102200759533805]"
"[1.1360863158446246, 29.11530014539334]"
"[1.1359581257235662, 29.130785150544522]"
"[1.1359653325859465, 29.148444357457155]"
"[1.135858743618785, 29.15952780296176]"
"[1.1357437561629564, 29.174850215769272]"
"[1.1357876893162697, 29.194892675616465]"
"[1.1355799079847304, 29.206835314101692]"
"[1.1355461457543754, 29.221663540616884]"
"[1.1354026686100132, 29.235870436283108]"
"[1.1353441946700669, 29.25453087507721]"
"[1.135146017668802, 29.27464098386677]"
"[1.1350114084960556, 29.29303582546114]"
"[1.13489113414985, 29.310254116938697]"
"[1.1346499291782244, 29.33227442219492]"
"[1.13439368694543, 29.353651045710087]"
"[1.134231673037985, 29.37323959089982]"
"[1.133985117507128, 29.39193179173638]"
"[1.1337680905878642, 29.413669531980943]"
"[1.1335218111966578, 29.433825760186032]"
"[1.133315663651282, 29.453115888669245]"
"[1.1331138144487722, 29.471782504078533]"
"[1.132873207758365, 29.49023637155179]"
"[1.1327284934879818, 29.50429120376988]"
"[1.1325779386781272, 29.520283241886823]"
"[1.1324520916133403, 29.537129711151593]"
"[1.1323231523319284, 29.554423126572168]"
"[1.1322024643825914, 29.571305570818797]"
"[1.132046108693658, 29.59060008253717]"
"[1.131958400420428, 29.611629974809837]"
"[1.1317000974699798, 29.630563018367585]"
"[1.13170203795369, 29.64891596249918]"
"[1.1315340348672995, 29.671430744838354]"
"[1.131460564317883, 29.69334762085807]"
"[1.131426307251372, 29.714856305204272]"
"[1.1313644483269287, 29.735347396644208]"
"[1.1313692002989215, 29.756364754343725]"
"[1.1313655872211863, 29.775040110987007]"
"[1.1314031385372867, 29.792828510055795]"
"[1.13126784847243, 29.810045329678037]"
"[1.131345488450692, 29.826588095471152]"
"[1.1314309319102642, 29.843898743774663]"
"[1.131437173495629, 29.861392617056033]"
"[1.1313863302652476, 29.87876081924571]"
"[1.13174937932525, 29.895690382425595]"
"[1.1318463331392403, 29.913021127855096]"
"[1.1319556942600677, 29.93057418428688]"
"[1.1321817127949103, 29.948743048127337]"
"[1.1323165249874234, 29.969077361790802]"
"[1.1324974456872456, 29.988393774647875]"
"[1.1327370092428906, 30.011548133390363]"
"[1.1329079939948288, 30.033032156606506]"
"[1.133212571371984, 30.053096245380363]"
"[1.133303360599305, 30.068610538314015]"
"[1.1335759956603622, 30.087470420001353]"
"[1.133685080436735, 30.10559998604241]"
"[1.1339504844105086, 30.12314853122478]"
"[1.1342520240321239, 30.142155508327246]"
"[1.1344193053516514, 30.1584195078532]"
"[1.1347479366400184, 30.175576906353385]"
"[1.1349543268470867, 30.19272220641895]"
"[1.1351659825720886, 30.209536403568272]"
"[1.1353788397603846, 30.226707437198744]"
"[1.135679705452123, 30.24450166209932]"
"[1.1358449300762277, 30.26128656262429]"
"[1.136119259129004, 30.27716947814686]"
"[1.1364158786394865, 30.29818559658995]"
"[1.136671901107102, 30.315129770942814]"
"[1.1368923842167675, 30.332705646365156]"
"[1.1371093957595182, 30.35436091253783]"
"[1.1373953926539637, 30.373898614009253]"
"[1.1375691524614038, 30.393561624073488]"
"[1.1378256747647775, 30.414807739804836]"
"[1.1378334732549018, 30.43216331155549]"
"[1.1380269866057886, 30.44884773559598]"
"[1.138087081159825, 30.466450984277014]"
"[1.1382104315595802, 30.483581081415174]"
"[1.1383779714944764, 30.50062044622262]"
"[1.1383855302722923, 30.519105879561494]"
"[1.138519389222508, 30.53513389602335]"
"[1.1385856992870582, 30.551288113827454]"
"[1.138628960874954, 30.568650292231837]"
"[1.1385998970251645, 30.58558546254722]"
"[1.1386824176266561, 30.60257386548546]"
"[1.1386556409202038, 30.61879782452457]"
"[1.1386987961098975, 30.63987988641501]"
"[1.1388421221507228, 30.6610997792433]"
"[1.1388617562770897, 30.679473933013462]"
"[1.138875478502443, 30.699736766401806]"
"[1.138986355662003, 30.721817374021956]"
"[1.1390338694585405, 30.742700164635508]"
"[1.1390528211394872, 30.760187936463897]"
"[1.1391455190476965, 30.777632894296353]"
"[1.1392060412823888, 30.794844826066015]"
"[1.1392705347001664, 30.81114169966836]"
"[1.1393031466013581, 30.82758722816383]"
"[1.1393461831323703, 30.84667929654956]"
"[1.1394832149518554, 30.86378483113968]"
"[1.139512974184986, 30.880743220189153]"
"[1.1396695413525002, 30.89797324197058]"
"[1.1396872831746823, 30.914457259915824]"
"[1.1398340186744744, 30.933101385089593]"
"[1.139922573190057, 30.949784811999177]"
"[1.1399859417591156, 30.966599872500957]"
"[1.1400878273283779, 30.98574772147464]"
"[1.1400144464091027, 31.00511431058929]"
"[1.1400892591162919, 31.022619350219244]"
"[1.1401540783400044, 31.040797692912005]"
"[1.1402249058489382, 31.061235948427804]"
"[1.1402441695692578, 31.079883245086858]"
"[1.140296382719733, 31.09688541660619]"
"[1.140490868249012, 31.111248411262277]"
"[1.1403808253298489, 31.128502750617304]"
"[1.1404777052154624, 31.143934393646852]"
"[1.140278861619802, 31.15951589604204]"
"[1.14032722475289, 31.177530178588245]"
"[1.140325954369917, 31.19289379881738]"
"[1.1403245958771235, 31.210611133468074]"
"[1.140334588781872, 31.2259772523191]"
"[1.1402715357639968, 31.24193886918565]"
"[1.1402480952451697, 31.258449359067473]"
"[1.1402019697427888, 31.275920091940485]"
"[1.1402133204420726, 31.292728788112203]"
"[1.140183301800407, 31.312462929203974]"
"[1.1401621672774127, 31.33412749502318]"
"[1.1399919442054607, 31.353639825801746]"
"[1.1399095871764817, 31.377017944457034]"
"[1.1398032005468588, 31.412459568634283]"
"[1.1396856489003342, 31.440810926653306]"
"[1.1396212558115322, 31.42321533129189]"
"[1.1400491621427344, 31.442181266268314]"
"[1.1404860365000002, 31.478827196168407]"
"[1.1398505729189188, 31.45933693614062]"
"[1.1397764398803898, 31.439022941317802]"
"[1.1398464961515775, 31.461218826750503]"
"[1.1399559474491878, 31.49755730087849]"
"[1.1399373083233155, 31.47352371640074]"
"[1.1398471745261598, 31.472185022385204]"
"[1.1397400528690653, 31.479938626389636]"
"[1.1396407199331822, 31.492499732976]"
"[1.1394520782025397, 31.506749632866395]"
"[1.1395448289930719, 31.522061236909256]"
"[1.1394465302528738, 31.538379317851486]"
"[1.1393411843003376, 31.55544620809852]"
"[1.1393411870562293, 31.57105430901891]"
"[1.1392625013235613, 31.588002001594823]"
"[1.139263149511467, 31.606741856834326]"
"[1.1393093796109859, 31.622881756579037]"
"[1.1392706617931085, 31.642450477428884]"
"[1.1392743239636915, 31.662728199233484]"
"[1.139299427357256, 31.679602877845106]"
"[1.1393088373754074, 31.696984152061543]"
"[1.1393493552863503, 31.71009277649776]"
"[1.139511011136421, 31.730031431362892]"
"[1.1395762357590162, 31.7481027233201]"
"[1.1395709286313025, 31.7684158628411]"
"[1.1397115621973237, 31.78018181872611]"
"[1.1397667791924586, 31.79679213340152]"
"[1.1399250805987122, 31.811085918541966]"
"[1.1400192287535396, 31.8273461905431]"
"[1.1401219130146283, 31.843845037763096]"
"[1.1403465818487528, 31.859947473037625]"
"[1.1403237979633163, 31.876194865372053]"
"[1.1404134088792328, 31.893112791843905]"
"[1.1407569573093677, 31.913458098443492]"
"[1.140801590593695, 31.92448222644773]"
"[1.1407764125026179, 31.940295118828146]"
"[1.140931923377654, 31.957481527213965]"
"[1.1409742591507006, 31.97727610666899]"
"[1.1409234601533362, 31.99953831637337]"
"[1.1409636803968062, 32.01780821326174]"
"[1.1409891384475082, 32.0336384121821]"
"[1.1408610908708618, 32.054998892161464]"
"[1.1408411564854821, 32.07595926195628]"
"[1.1408579851938145, 32.09417018682385]"
"[1.1407610272103557, 32.111803414854656]"
"[1.1405554461870575, 32.13061694190269]"
"[1.1405443020466484, 32.148257047800406]"
"[1.1404332227688343, 32.16546630554097]"
"[1.1402169193815563, 32.18196303050966]"
"[1.1399539922605488, 32.19988448782435]"
"[1.1398070088188916, 32.21501436284131]"
"[1.1394756892816664, 32.234946501252196]"
"[1.1393310411220734, 32.24829652930077]"
"[1.1390939694567142, 32.267326105938274]"
"[1.1388806785968302, 32.28668099518327]"
"[1.1385395990995195, 32.30710671173745]"
"[1.138511422233633, 32.31947281765938]"
"[1.138253152313375, 32.33628452861545]"
"[1.1380320475233139, 32.35715010370672]"
"[1.1374960953265159, 32.378902277829795]"
"[1.1374997107801632, 32.395245198528464]"
"[1.137423043332071, 32.41362261459034]"
"[1.137281113686993, 32.431399001394034]"
"[1.137134794942144, 32.45204955242599]"
"[1.1369582909225804, 32.46832962419517]"
"[1.1368643133077625, 32.48645013124065]"
"[1.1367112922874494, 32.50158180614164]"
"[1.1365477501835948, 32.51949359384056]"
"[1.1362831957419592, 32.53491615742004]"
"[1.1362100424411714, 32.55295046632569]"
"[1.1360765517307307, 32.56805138363136]"
"[1.1359422683040667, 32.5838678184263]"
"[1.1358576830558664, 32.60096078755884]"
"[1.1358885188878305, 32.62035987068803]"
"[1.1358021985895368, 32.638045600598964]"
"[1.1357530304221473, 32.65783313053511]"
"[1.1359400694676256, 32.67808601591681]"
"[1.1357478962687686, 32.697078483066]"
"[1.1357465468557002, 32.716927597855914]"
"[1.1357546428051946, 32.7385838152006]"
"[1.1357283394340802, 32.76050430349813]"
"[1.1359359840074494, 32.78055901007981]"
"[1.1356541217622478, 32.798849374661096]"
"[1.1358645165356736, 32.818286799996066]"
"[1.1359039439216478, 32.8358448041481]"
"[1.1359781831542761, 32.85205205646967]"
"[1.136189138592221, 32.86815383701221]"
"[1.1362273855733827, 32.88538248270114]"
"[1.1363365299092112, 32.90352405702875]"
"[1.1364879402806791, 32.92316703628655]"
"[1.13658591606184, 32.93420771220277]"
"[1.136802705783874, 32.952961765343815]"
"[1.1368745718324782, 32.965241454008705]"
"[1.1370492736503552, 32.983790127854476]"
"[1.1372924346980195, 33.00598773274095]"
"[1.1374929476411275, 33.023793454894026]"
"[1.137676316722614, 33.04229244435447]"
"[1.1377241532474618, 33.06386119166263]"
"[1.1377919382832404, 33.08580953777495]"
"[1.137892122632213, 33.10570991416309]"
"[1.1377365203211929, 33.123984604302244]"
"[1.137975039660122, 33.1406677139759]"
"[1.1379238702103178, 33.157587043535685]"
"[1.13797510356757, 33.17472247691832]"
"[1.1380276324182728, 33.1912877098704]"
"[1.1381057406214816, 33.20808244046497]"
"[1.138192373393197, 33.22503156290534]"
"[1.1383146103789445, 33.24084864597865]"
